22,04485,2,02
22,10770,3,02
22,06708,6,02
22,18073,19,02
29,24241,0,02
29,23872,1,02
29,10365,2,02
29,17344,2,02
29,12006,3,02
29,22068,4,02
29,06329,5,02
29,24577,5,02
29,22003,5,02
29,12652,5,02
29,02335,6,02
29,04860,7,02
29,20571,7,02
29,23278,7,02
29,13991,8,02
29,21936,9,02
29,10309,9,02
29,07118,9,02
29,09506,11,02
29,08953,12,02
29,10770,12,02
29,20410,15,02
29,21023,15,02
29,00390,15,02
29,17916,66,02
50,05217,1,02
50,07487,2,02
50,07118,3,02
50,05818,4,02
50,07155,4,02
50,06329,5,02
50,06708,5,02
50,06656,5,02
50,22807,5,02
50,12071,5,02
50,06848,6,02
50,17838,6,02
50,12006,6,02
50,23842,6,02
50,09562,6,02
50,12570,6,02
50,06021,6,02
50,10365,6,02
50,00361,7,02
50,14031,7,02
50,22003,7,02
50,22220,8,02
50,20216,8,02
50,24241,8,02
50,06987,9,02
50,21936,10,02
50,18792,10,02
50,10048,10,02
50,23278,11,02
50,00345,11,02
50,17531,11,02
50,07836,12,02
50,21785,12,02
50,17946,13,02
50,10770,15,02
50,17674,15,02
50,13991,16,02
50,06824,16,02
50,09506,22,02
50,18073,22,02
50,05505,26,02
50,08953,30,02
50,12101,30,02
50,12652,32,02
58,21418,1,02
58,22068,1,02
58,23136,2,02
58,22321,2,02
58,19991,3,02
58,23354,5,02
58,00290,5,02
58,11883,5,02
58,02403,6,02
58,07976,7,02
58,18073,8,02
58,14514,9,02
58,14292,10,02
58,05875,10,02
58,17344,10,02
58,10309,12,02
58,20571,12,02
58,06032,12,02
58,23858,18,02
58,17916,22,02
78,23496,1,02
78,19433,1,02
78,02528,1,02
78,13749,1,02
78,17838,2,02
78,22940,2,02
78,18843,2,02
78,10365,2,02
78,10408,3,02
78,24122,3,02
78,23162,3,02
78,23278,4,02
78,24391,4,02
78,24166,4,02
78,23842,4,02
78,13987,4,02
78,09742,4,02
78,20771,5,02
78,06413,5,02
78,09286,5,02
78,00363,5,02
78,00358,5,02
78,10048,6,02
78,21418,6,02
78,22713,6,02
78,05771,6,02
78,09165,6,02
78,23872,6,02
78,10320,7,02
78,19370,7,02
78,18301,7,02
78,01231,8,02
78,20349,9,02
78,20001,9,02
78,09506,10,02
78,13991,10,02
78,04860,10,02
78,06824,10,02
78,00349,11,02
78,22017,11,02
78,10770,11,02
78,21023,11,02
78,21232,11,02
78,07487,11,02
78,12006,12,02
78,22003,12,02
78,21936,13,02
78,05236,14,02
78,20410,15,02
78,00345,16,02
78,14031,16,02
78,17946,17,02
78,18073,18,02
78,22321,18,02
78,12652,19,02
78,05217,21,02
78,00390,21,02
78,07118,24,02
78,07836,24,02
78,05505,24,02
78,06032,30,02
99,18792,2,02
99,23354,2,02
99,19991,3,02
99,03161,3,02
99,23557,3,02
99,23372,3,02
99,12006,3,02
99,13710,3,02
99,06708,4,02
99,21477,4,02
99,05875,4,02
99,06987,4,02
99,22702,4,02
99,22068,4,02
99,21115,5,02
99,06032,5,02
99,21998,5,02
99,10413,5,02
99,06520,5,02
99,03872,6,02
99,07487,6,02
99,07111,6,02
99,23168,6,02
99,21809,6,02
99,06415,6,02
99,21320,6,02
99,05679,7,02
99,07039,7,02
99,03067,7,02
99,00252,7,02
99,02207,9,02
99,12071,10,02
99,06317,10,02
99,05996,10,02
99,20216,10,02
99,17344,11,02
99,20272,11,02
99,20001,11,02
99,20571,11,02
99,06824,11,02
99,06927,11,02
99,14514,11,02
99,09562,11,02
99,10048,11,02
99,12524,12,02
99,20924,12,02
99,00361,12,02
99,19370,12,02
99,24519,14,02
99,13991,15,02
99,10909,16,02
99,07836,16,02
99,21023,18,02
99,18073,22,02
99,22807,23,02
99,08953,23,02
99,07118,24,02
99,05217,25,02
99,17916,35,02
99,12101,45,02
112,10909,1,02
112,23668,2,02
112,18891,3,02
112,16711,3,02
112,05818,3,02
112,05756,3,02
112,03555,4,02
112,05236,4,02
112,00412,5,02
112,07118,5,02
112,16737,5,02
112,07155,5,02
112,06848,5,02
112,03248,6,02
112,13749,6,02
112,19948,6,02
112,11998,6,02
112,12743,6,02
112,00419,6,02
112,04485,6,02
112,03623,6,02
112,07040,6,02
112,04860,6,02
112,20771,6,02
112,05094,6,02
112,22695,6,02
112,10365,7,02
112,23842,7,02
112,21232,7,02
112,18843,7,02
112,22220,7,02
112,06824,8,02
112,14514,8,02
112,17531,8,02
112,18792,9,02
112,20571,9,02
112,22003,9,02
112,10770,9,02
112,17916,10,02
112,12006,11,02
112,13991,11,02
112,23278,12,02
112,20349,12,02
112,06317,12,02
112,02403,14,02
112,12071,14,02
112,05875,15,02
112,18073,15,02
112,10309,16,02
112,17946,17,02
112,00345,18,02
112,23858,18,02
112,09506,19,02
112,13710,19,02
112,00390,22,02
112,20410,25,02
112,06329,25,02
112,12652,31,02
112,06032,37,02
131,21115,2,02
131,07155,2,02
131,19433,2,02
131,22523,3,02
131,10309,4,02
131,13987,4,02
131,22702,5,02
131,06413,5,02
131,08776,5,02
131,24314,5,02
131,24373,5,02
131,17831,5,02
131,24554,5,02
131,00361,5,02
131,02335,5,02
131,01588,5,02
131,20216,5,02
131,09165,5,02
131,10365,5,02
131,23557,5,02
131,22153,5,02
131,14514,6,02
131,11883,6,02
131,12412,6,02
131,14495,6,02
131,06848,6,02
131,17838,6,02
131,19370,6,02
131,19991,6,02
131,21419,6,02
131,03555,6,02
131,03413,6,02
131,23813,6,02
131,24039,6,02
131,24368,6,02
131,24388,6,02
131,21998,7,02
131,09742,7,02
131,23136,7,02
131,24519,7,02
131,18863,7,02
131,06708,7,02
131,06839,7,02
131,06021,7,02
131,23354,7,02
131,24610,7,02
131,08850,7,02
131,04860,7,02
131,05756,7,02
131,23372,8,02
131,07487,8,02
131,24241,8,02
131,00358,8,02
131,22807,8,02
131,18301,9,02
131,02403,9,02
131,18792,9,02
131,09562,9,02
131,07039,9,02
131,06824,9,02
131,10320,9,02
131,00410,10,02
131,13991,10,02
131,06836,10,02
131,05236,11,02
131,21809,11,02
131,05996,11,02
131,18689,11,02
131,12006,11,02
131,23278,11,02
131,20571,12,02
131,21828,12,02
131,05875,12,02
131,10048,12,02
131,03154,12,02
131,17344,12,02
131,22003,12,02
131,22713,12,02
131,21477,12,02
131,07976,13,02
131,00405,13,02
131,20001,13,02
131,05771,13,02
131,10408,13,02
131,18073,14,02
131,00345,15,02
131,05217,15,02
131,06329,15,02
131,17674,16,02
131,21936,16,02
131,13710,16,02
131,06927,17,02
131,10909,18,02
131,14292,20,02
131,21023,21,02
131,20410,21,02
131,14031,22,02
131,00390,22,02
131,07836,23,02
131,07118,25,02
131,08953,27,02
131,12652,29,02
131,06032,31,02
131,05505,32,02
131,12101,40,02
153,20571,1,02
153,22826,2,02
153,24197,2,02
153,24503,3,02
153,24122,3,02
153,24147,3,02
153,05756,3,02
153,20969,4,02
153,21419,4,02
153,24106,5,02
153,19433,5,02
153,21418,5,02
153,11095,6,02
153,22940,6,02
153,05236,6,02
153,24166,6,02
153,24177,6,02
153,06520,6,02
153,23668,6,02
153,05875,7,02
153,10823,7,02
153,12593,7,02
153,23529,7,02
153,02528,7,02
153,05094,7,02
153,21056,7,02
153,00412,8,02
153,00363,9,02
153,06987,12,02
153,04458,12,02
153,23278,12,02
153,02155,13,02
153,24391,15,02
153,10770,15,02
153,10309,16,02
153,07118,16,02
153,07034,18,02
153,06824,19,02
153,18073,24,02
153,17916,37,02
155,18301,2,02
155,20410,3,02
155,23278,3,02
155,03709,3,02
155,03872,4,02
155,18246,4,02
155,10365,4,02
155,06848,4,02
155,21998,4,02
155,10048,5,02
155,24472,5,02
155,17838,5,02
155,06708,5,02
155,06329,5,02
155,20771,5,02
155,24388,5,02
155,22523,6,02
155,13749,6,02
155,13987,6,02
155,21208,6,02
155,21115,6,02
155,09165,6,02
155,05567,6,02
155,22702,6,02
155,20353,6,02
155,21559,6,02
155,05818,6,02
155,20001,6,02
155,00265,6,02
155,18792,6,02
155,23429,6,02
155,03161,6,02
155,22715,6,02
155,24554,7,02
155,10413,7,02
155,03067,7,02
155,07111,7,02
155,12570,7,02
155,10320,7,02
155,19370,8,02
155,20349,8,02
155,07155,8,02
155,22003,8,02
155,12652,9,02
155,20272,9,02
155,03382,9,02
155,22713,9,02
155,02207,9,02
155,02403,9,02
155,05679,10,02
155,04860,11,02
155,17531,11,02
155,05771,11,02
155,07487,11,02
155,14514,12,02
155,22220,12,02
155,05996,12,02
155,00361,12,02
155,01231,12,02
155,20216,12,02
155,07039,12,02
155,13991,13,02
155,20571,13,02
155,24519,13,02
155,00390,14,02
155,19843,14,02
155,07118,15,02
155,07836,15,02
155,17946,18,02
155,09506,19,02
155,05217,21,02
155,06032,23,02
184,06708,2,02
184,24409,4,02
184,06848,4,02
184,03555,4,02
184,07409,5,02
184,08776,5,02
184,06824,5,02
184,23501,5,02
184,05217,5,02
184,18891,6,02
184,19370,6,02
184,04485,6,02
184,24612,6,02
184,23266,6,02
184,23162,6,02
184,18843,6,02
184,23082,6,02
184,06415,6,02
184,09742,6,02
184,10407,6,02
184,22523,6,02
184,22164,6,02
184,21998,7,02
184,23372,7,02
184,06317,7,02
184,22003,7,02
184,22068,7,02
184,23842,8,02
184,14514,8,02
184,05996,8,02
184,17916,8,02
184,23136,8,02
184,17531,9,02
184,19843,9,02
184,06836,9,02
184,20571,9,02
184,00358,10,02
184,23278,10,02
184,13991,10,02
184,21809,11,02
184,17344,11,02
184,12006,12,02
184,12071,12,02
184,21785,12,02
184,10048,12,02
184,18792,12,02
184,07976,12,02
184,09506,13,02
184,10309,13,02
184,23858,14,02
184,20410,14,02
184,21232,15,02
184,14292,17,02
184,00345,18,02
184,17674,18,02
184,13710,18,02
184,00390,19,02
184,18073,21,02
184,21023,23,02
184,07118,24,02
184,07836,24,02
184,14031,24,02
184,08953,27,02
184,05505,28,02
184,12652,31,02
211,24197,3,02
211,19433,4,02
211,09165,5,02
211,22003,5,02
211,21490,5,02
211,22695,5,02
211,19991,5,02
211,06839,6,02
211,17838,6,02
211,00252,6,02
211,23872,6,02
211,02207,6,02
211,10048,6,02
211,00290,6,02
211,23813,6,02
211,00363,6,02
211,00419,6,02
211,00412,6,02
211,24089,6,02
211,03709,6,02
211,18301,7,02
211,07155,7,02
211,23278,7,02
211,24312,7,02
211,21115,8,02
211,22702,8,02
211,06708,8,02
211,10365,8,02
211,23354,8,02
211,21477,10,02
211,22713,10,02
211,07487,11,02
211,09562,11,02
211,05236,11,02
211,22220,11,02
211,19843,12,02
211,03067,12,02
211,06329,12,02
211,06987,12,02
211,04458,12,02
211,19370,12,02
211,00410,12,02
211,20924,12,02
211,20571,12,02
211,05679,12,02
211,20001,12,02
211,20272,12,02
211,10309,13,02
211,00390,15,02
211,05875,15,02
211,17946,15,02
211,24519,15,02
211,12652,16,02
211,18073,16,02
211,18689,17,02
211,06824,18,02
211,07118,18,02
211,10408,18,02
211,22807,23,02
211,05217,24,02
211,20410,24,02
211,06032,26,02
211,12101,33,02
211,17916,36,02
