29,08319,2,14
29,02018,2,14
29,23440,4,14
29,02399,5,14
50,19989,2,14
50,23440,6,14
50,00969,8,14
50,02399,9,14
50,07594,9,14
50,04519,9,14
50,02018,15,14
101,10804,0,14
101,02095,2,14
101,02096,2,14
101,23440,4,14
101,19989,4,14
101,02243,6,14
101,02399,8,14
101,00969,8,14
101,07594,9,14
101,04519,10,14
101,02018,10,14
127,14037,0,14
127,02096,4,14
127,23440,6,14
127,02399,6,14
127,00969,7,14
127,04519,8,14
127,02018,9,14
127,11030,9,14
127,00970,11,14
127,07594,15,14
148,10804,3,14
148,14037,4,14
148,08319,4,14
148,02095,4,14
148,02399,7,14
148,02243,8,14
148,04519,9,14
148,00969,13,14
148,02018,14,14
162,02096,4,14
162,19989,4,14
162,02095,6,14
162,02399,7,14
162,00969,7,14
162,07594,8,14
162,11030,9,14
190,10804,4,14
190,00980,4,14
190,02399,9,14
190,04519,9,14
190,23440,10,14
190,00969,14,14
190,07594,15,14
190,00970,15,14
190,02018,15,14
